nx,quadraturetype,quadratureorder,convolutionmagnitude,convolutionwidth,rotationmagnitude,testcaseid,absL1,relL1,absL2,relL2,L1R1,L2R1,TVR1,L1R2,L2R2,TVR2,L1R3,L2R3,TVR3
50,3,2,0.5,20.0,0,1,14.339190580082635,1.2912791607524654,7.159020283416812,0.8145386547911886,61.166542854525716,2.1585486445516886,1.3826949792275272,159.74004564818551,7.186902694871946,6.891311636595233,214.1971101720103,7.496557289258208,7.33750762595439
50,3,2,2.0,10.0,0,1,7.671078003632381,0.6907993244999493,4.382476319554864,0.4986291733595615,79.39680312805743,3.0352022661424307,0.9181650293878072,89.5221247721959,3.8748104069586393,3.4379912417093217,192.34290164574196,6.559768054164292,3.647594152402882
50,3,2,3.0,2.5,0,1,19.596518127167236,1.764714356755077,9.114849763752527,1.0370689244153528,112.18171565354464,3.9685801005450148,1.4240007182642005,214.02262772428338,9.577387272814377,9.038552950555896,245.62761367224965,9.016517626533101,9.982721699236395
50,3,2,5.0,7.0,0,1,6.072023284982873,0.546800538545944,4.716936926303853,0.5366834156883654,246.6179600175902,7.8391725512687955,0.37566159942667077,55.59172505695845,2.258321959774283,1.2993809411254673,230.8401050457028,7.383189079801128,1.289006110037779
50,3,2,20.0,1.5,0,1,19.763218024750305,1.779726089993882,9.19424046268941,1.046101835422013,112.96118705917762,4.000250093073233,1.4258661667472432,216.35826286089946,9.67111290021686,9.122535563384936,246.84813408099427,9.077954892152414,10.071209295902406
50,3,2,14.0,18.0,0,1,25.13329238602768,2.2633144121994873,16.132694070412818,1.8355448659240465,1513.1087206002612,47.850341563345445,0.28253985511543434,258.59384799802194,8.178248419441854,0.11145520203100912,263.7087615597986,8.339203260886757,0.0008466987505264534
50,3,2,20.0,6.0,0,1,17.81964570417055,1.6047026518881111,11.75630402662619,1.3376081765470254,1036.999010722602,32.79288046905218,0.07486486701377748,160.83512689304894,5.08706874860766,0.07395942370014269,263.69033537984456,8.338620641815886,0.0040779142862255036
50,3,2,12.0,4.5,0,1,7.41524489643373,0.6677609278686196,5.641563325047454,0.6418855122324443,345.514444642835,10.935329858157267,0.2070125542146719,39.130827048726566,1.5665176538325223,0.7833005060841826,245.23075135492886,7.780444332153185,0.7246547799962922
50,3,2,12.0,4.0,0,1,5.688276598708615,0.5122432114620811,4.294893880861694,0.4886642229931381,193.6627545931155,6.199870131741284,0.4632763201773913,63.78716260548526,2.6074040539962273,1.604431373349928,221.5334937548151,7.150363034160859,1.6684107758882214
50,3,2,1.0,18.0,0,1,11.227072762854416,1.0110253444195432,5.822947286458778,0.6625230075990814,56.75910038137364,2.634845236706065,1.2374023665726266,122.9440457169394,5.498794455279768,5.27751605579836,196.33275326704546,6.832082500562886,5.442349133180653
50,3,2,3.0,14.0,0,1,7.3903761249681095,0.6655214342118664,5.034252891146553,0.5727869758005575,283.83566544957495,9.049513710253594,0.6339836959836713,58.61345196099545,2.381324448373366,2.0571233279993466,220.96216565052185,7.168843337295998,1.8735614195601966
50,3,2,1.5,1.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,6.0,2.5,0,1,19.430854958812386,1.749795983517331,9.036368626027446,1.0281395014191437,111.40761897423478,3.9368592781637535,1.42200803635194,211.71302115552555,9.48475709161728,8.955534427869608,244.42116370492022,8.955976755250754,9.895013174355226
50,3,2,9.0,12.0,0,1,14.472162505490664,1.303253607656255,9.837058526211411,1.1192403571761083,824.9600758332266,26.08846886772462,0.09044943201846056,99.54534851919234,3.171332025892765,0.2612131163411478,262.0308348595969,8.286527188439932,0.08410770241732357
50,3,2,5.0,6.0,0,1,5.7663654300370535,0.5192753015942805,4.355839463306317,0.4955984864502345,202.88463695528893,6.486966401108581,0.45712734844275826,62.53070455417177,2.5544893787082574,1.5612619223107138,223.04092688375448,7.18639075019018,1.6062135957167967
50,3,2,9.0,3.0,0,1,15.965143911107397,1.4377002324986388,7.4698160054008795,0.8499003550347497,93.77861238260836,3.2256422629909793,1.357503548412864,165.69766153213973,7.651329446625206,7.291748491231726,220.33155458421652,7.812026672782088,8.095334778967075
50,3,2,9.0,8.0,0,1,10.87530214970981,0.9793475408795244,7.77121534282324,0.884192953901615,580.9958983239646,18.373371982340004,0.06463541061435585,24.999979105916747,0.9111265553207974,0.3225933430373562,259.30641295390853,8.201949483917657,0.19616835610445876
50,3,2,14.0,20.0,0,1,26.029737122081873,2.3440414518443116,16.687495056974605,1.8986689850605243,1567.104098761643,49.55780704906843,0.28463802098984603,266.4691322402143,8.427351080806796,0.11402528712867965,263.7083833159767,8.339191297619244,0.0006681123344283169
50,3,2,2.0,3.5,0,1,16.898014272092595,1.5217074887029758,7.869922809331049,0.8954236871310428,98.84649310261358,3.422583186390799,1.3864403590327896,177.26602106822878,8.116443110203532,7.720055337948793,226.43555553515685,8.090609629808503,8.565716012746831
50,3,2,3.0,4.5,0,1,9.547612219319117,0.8597858174001147,5.0170968256424375,0.5708349938303985,47.65157794582799,2.000508378907686,1.093191201910249,106.8185848968233,4.846622113024018,4.501745350096624,187.70531581282685,6.560658636434515,4.96308254252671
50,3,2,7.0,1.5,0,1,19.76322082597839,1.779726342251318,9.19424175993697,1.0461019830201816,112.96119949174613,4.00025059379061,1.4258662372421962,216.35830170898544,9.671114432082247,9.12253694398915,246.84815399198754,9.077955906370775,10.071210749625957
50,3,2,7.0,20.0,0,1,15.754235806550554,1.4187074421645498,10.682155107434014,1.215393714086162,928.4319724024372,29.364634822759776,0.20361032819532454,130.4543818675823,4.168669400579091,0.4663089197368447,261.01458337533313,8.254917995473345,0.1335806400334184
50,3,2,6.0,4.5,0,1,6.017127184150426,0.5418570104844671,3.9432712801678362,0.4486573241683372,116.85140733591345,3.9398265230281777,0.6769696588563073,77.10430298709426,3.200310003332696,2.393650559046915,203.41904646330948,6.749097068874548,2.549312107173747
50,3,2,18.0,14.0,0,1,26.392292389637063,2.3766904398747335,16.904672338075812,1.9233789709798483,1590.1205333378166,50.28511339176728,0.2533227014375492,272.5183589388188,8.618275409934364,0.07010257120949714,263.7096667018103,8.339231878222021,0.00021293463601335105
50,3,2,9.0,1.5,0,1,19.763220395020202,1.77972630344248,9.19424156036041,1.04610196031277,112.9611975790434,4.000250516757168,1.4258662263968198,216.3582957323566,9.671114196410636,9.122536731588495,246.84815092875758,9.077955750337164,10.071210525976166
50,3,2,0.0,6.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,3.0,20.0,0,1,8.64570924461806,0.7785672500236693,5.9490341274274074,0.676868909938171,394.1850819577732,12.520295983582683,0.6956569275015925,58.70638061245988,2.277236296896719,1.9843441728760332,228.98218294533348,7.369767859271916,1.6101812355706344
50,3,2,0.5,1.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,1.0,1.5,0,1,19.763222118853008,1.7797264586778376,9.1942423586667,1.0461020511424233,112.96120522985382,4.000250824890933,1.4258662697783213,216.35831963887318,9.671115139097143,9.122537581191175,246.84816318167793,9.077956374471643,10.07121142057536
50,3,2,7.0,3.0,0,1,16.753317486253465,1.5086771894585078,7.810401024414304,0.8886514204384673,98.09342958711042,3.3941821725985166,1.378683241384542,175.46039425518916,8.04701303286325,7.656111336730103,225.54095560943205,8.047817424109205,8.49534438638037
50,3,2,20.0,4.0,0,1,8.089000592263202,0.7284342751265414,6.113730777931548,0.6956077572719335,395.71168574350503,12.517889353028641,0.15166215841526065,29.6524864035124,1.180045015957751,0.6043398832167031,250.08857177082925,7.9228051771187635,0.5414119330628617
50,3,2,3.0,9.0,0,1,6.254075985116214,0.56319482918097,4.086468292055223,0.46494998668572857,147.8091385144229,4.859230854317474,0.6682156996156504,73.14623337368161,3.0248213097320056,2.311317695140003,206.834754168364,6.833646078659615,2.3948434459959134
50,3,2,3.0,3.5,0,1,15.596463970616899,1.4044997026999688,7.308598313828406,0.831557336517793,91.669850543227,3.143922469873451,1.3522575518533928,161.30537154204964,7.465189080749348,7.119460171896727,217.87381034250984,7.704605857551328,7.906099182588861
50,3,2,12.0,8.0,0,1,14.121537382226075,1.2716789582798314,9.578818177610062,1.089858299599068,786.6870980466668,24.877351225483352,0.03628456885774867,86.92408883287524,2.7605827900617053,0.16496923412708153,262.92866964311037,8.31464199037514,0.046231441097550174
50,3,2,8.0,2.0,0,1,19.754555338860403,1.7789459939554548,9.190146787413731,1.045636065439502,112.92165403801823,3.9986418131302512,1.425728823726014,216.2367814875209,9.666277958757869,9.118188076910302,246.78494992412124,9.074773177661132,10.06664245615513
50,3,2,5.0,3.5,0,1,13.225439071248948,1.190983115059957,6.356683113817849,0.7232503760964125,76.72679425319085,2.6235884785874926,1.2696077936431784,135.2284744810343,6.3721886539620165,6.079132316976631,203.9808087079882,7.122711154072676,6.751787287071394
50,3,2,1.5,4.5,0,1,13.822703676488848,1.244768252644542,6.580567627073917,0.748723497143241,80.7461406645526,2.7550993794815883,1.3007894291453845,141.4463626878254,6.628779213444912,6.328743164522492,207.11034399499948,7.250281582587645,7.030531322073729
50,3,2,2.0,2.0,0,1,19.76105526424201,1.779531328123715,9.193218322437598,1.0459855383991303,112.95132018667678,3.999848597169197,1.425831946077237,216.32794216117324,9.669905808222099,9.12145003014827,246.83235907990473,9.07716044617033,10.070069083527514
50,3,2,0.0,10.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,6.0,18.0,0,1,13.131938757297958,1.1825631832475973,9.229701637862137,1.050136535252298,764.5203579711922,24.182457316153336,0.25119437698814506,88.19374395102756,2.904476342971989,0.6087924470472605,257.74430147467035,8.154412069365794,0.28095600346558136
50,3,2,6.0,0.5,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,16.0,2.5,0,1,18.887790498671837,1.7008917014793459,8.781291850420216,0.999117388693347,108.83614269100232,3.8314222271918097,1.414572769156303,204.15375748483632,9.184154822120181,8.685624903259816,240.48795243702114,8.760721343844619,9.608272941597022
50,3,2,10.0,2.0,0,1,19.75238909313432,1.778750918232907,9.189123244518617,1.0455196088267393,112.91176211961701,3.998239550519817,1.4256944151542323,216.2063997081267,9.665069024634457,9.117101058709661,246.76915095561446,9.07397772728817,10.06550051895663
50,3,2,0.0,3.5,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,20.0,10.0,0,1,23.433836550509074,2.110274260262843,15.101521244761251,1.7182201353028645,1408.4236617839158,44.53934197572903,0.22788242419240667,245.64688960660516,7.7682228177747135,0.04828230592790661,263.71280550906147,8.33933113693051,0.0004906898896357426
50,3,2,5.0,10.0,0,1,7.455160095156861,0.6713553890776132,5.6817185771575955,0.6464542945157352,358.3230088263903,11.348744632660143,0.30250789567611647,38.06891896408159,1.507731531236711,1.0071232743876413,241.5111651458903,7.676054999940407,0.8924516132853872
50,3,2,4.0,9.0,0,1,6.140388208928592,0.5529569670503643,4.5921217879130785,0.5224822050621155,233.50359203352815,7.44484916635742,0.4620555516400473,57.640754488787316,2.353521568031607,1.5517625175542031,225.2836659757515,7.245506407494142,1.5403274005579362
50,3,2,9.0,5.0,0,1,7.1506468708246995,0.6439332289105087,5.456042974993148,0.620777387043909,325.99315269327826,10.321180764498305,0.23404588232203327,42.67398332207702,1.7110955351754153,0.8664261895006218,242.9616929149369,7.715171388348947,0.810005115618339
50,3,2,2.0,6.0,0,1,8.958173115900378,0.8067053853822533,4.812530179104005,0.5475598200649971,43.60036360044227,2.015741921337574,1.0592015929099787,102.88105099364796,4.609487900908543,4.234600307990634,186.24281913868515,6.517381795438224,4.654600123866793
50,3,2,12.0,7.0,0,1,13.067770878403945,1.1767847089088421,8.985148170717638,1.0223117429949238,716.8596848744056,22.669225199299238,0.02889928255255647,65.39485741560308,2.0890004161291333,0.1944883291475501,262.39859176376945,8.298035503759582,0.07077148830777369
50,3,2,3.0,10.0,0,1,6.412914602846434,0.5774986349538463,4.230520896256247,0.48133999674295225,173.6699066012698,5.637428987876634,0.6491925315099816,69.62493071220672,2.869206184878059,2.227580274826506,209.921107101603,6.909554713454067,2.2568478816893665
50,3,2,20.0,8.0,0,1,20.896756826740425,1.881804029800839,13.580629155933941,1.5451761506412232,1245.2469101892261,39.37830473311792,0.06915502931791595,212.95190331020797,6.734296051526175,0.047548202861790845,263.71684018593976,8.339458734741317,0.0012785144715925512
50,3,2,4.0,4.5,0,1,7.663033519333075,0.6900748990258139,4.392652589281384,0.4997870084718648,40.84665901540822,2.2099883904589093,0.9454758279378498,94.17384199266507,4.101585488542902,3.624034314746112,187.63321337682828,6.487476956310353,3.956777510405157
50,3,2,16.0,1.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,9.0,2.5,0,1,19.266506754483913,1.7349960260043022,8.95880014370374,1.0193139184839337,110.63441191028838,3.905197689982194,1.4198903774664937,209.4221547042215,9.393254971440722,8.873436364214928,243.22706719115533,8.896345566379319,9.808106703401355
50,3,2,2.0,9.0,0,1,7.677659831709203,0.6913920342061066,4.386765522975283,0.49911719013362854,61.69855715815925,2.629714330906183,0.9371032339382815,91.77718510226072,3.984779568932521,3.531454412080182,190.18812017909,6.524473716664225,3.7954142367286874
50,3,2,16.0,14.0,0,1,24.490607497082117,2.205439067047255,15.732770126592278,1.790042339276239,1473.6584966842393,46.60251168535024,0.2621905765602772,254.036119401451,8.033764191818937,0.07862044841652216,263.7122727591306,8.339314289647717,0.0003959658153740442
50,3,2,20.0,20.0,0,1,31.953853554330788,2.877522616775602,20.515109358943896,2.33416709529881,1898.361241975816,60.031851496433106,0.18903128591917628,303.62800175911354,9.602332387727298,0.08343004254933883,263.71088841039193,8.339270511640995,2.7753342440206552e-05
50,3,2,4.0,1.5,0,1,19.763221472415687,1.7797264004645768,9.194242059301828,1.0461020170813018,112.9612023608,4.00025070934077,1.4258662535102604,216.35831067392922,9.671114785589696,9.12253726259016,246.8481585868326,9.0779561404212,10.07121108510065
50,3,2,18.0,4.5,0,1,10.66807584899892,0.9606863059811277,7.647645028296546,0.8701333767832417,564.4971108572942,17.85143719342725,0.055914567901008905,20.03776148201484,0.7438807412433528,0.30247239880985977,259.3278238123322,8.202617125032287,0.19468370694539067
50,3,2,8.0,9.0,0,1,10.491953023488966,0.9448260150502198,7.570879072404337,0.8613991036605574,561.2905375627727,17.750792317772042,0.08923962061736912,23.047291067357598,0.8489983826050985,0.3839336549534861,257.9052440388416,8.158845570067792,0.2513890152230287
50,3,2,0.5,3.0,0,1,19.534230728509026,1.7591052242579788,9.0846706886889,1.033635211109342,111.88443721984865,3.956220439759394,1.423901533993427,213.1441378548525,9.541765285379702,9.00672197247115,245.161494093141,8.993352734214012,9.949180567090934
50,3,2,1.5,3.0,0,1,19.0830713470432,1.7184772191965219,8.87075578708223,1.0092964120423662,109.7468305874499,3.868337017986012,1.4192265744525328,206.83989636383987,9.289529224510673,8.780589177439046,241.86148517476744,8.829292833352081,9.709597972652285
50,3,2,12.0,16.0,0,1,21.495233457437738,1.9356983132403953,13.953334408944785,1.5875817904358587,1289.6725118808686,40.78389139726266,0.1632119654941735,217.04737542755697,6.865434374032031,0.14879404400794227,263.64490120599686,8.337185266653016,0.006342512650169718
50,3,2,5.0,12.0,0,1,8.49663517013758,0.765142765237723,6.42120501186459,0.7305915454127373,444.35157596429815,14.064930998767167,0.30698256016631476,31.496133357929907,1.1961194114964642,0.9277754918150922,245.88852400129701,7.8022841519865445,0.7440324394995844
50,3,2,6.0,3.5,0,1,12.179620706416673,1.0968046150324922,5.9562855960030765,0.6776939671701735,68.97342529083583,2.393689229452227,1.2255321974177722,125.56467771353816,5.915535522954496,5.6271126610000195,198.50231294377895,6.915547687557592,6.243621668165773
50,3,2,14.0,0.5,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,8.0,16.0,0,1,15.825875540652717,1.4251587753281152,10.677966366410645,1.2149171277177246,925.1165983284112,29.257530874893593,0.1445275957233667,128.68239996839876,4.095495344686184,0.34867447247594924,261.89292777291695,8.282223453503759,0.09069069569734045
50,3,2,6.0,1.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,9.0,14.0,0,1,16.06968388771733,1.4471143129174777,10.791946193045007,1.2278855187802757,935.8261886557764,29.595059850290713,0.11666033524217312,131.109241664595,4.1620293408443905,0.2667567920728089,262.5323540502761,8.302206088914572,0.06031366851670095
50,3,2,20.0,12.0,0,1,25.998580983072685,2.341235765372165,16.654745263539983,1.8949427806871801,1566.5330111974802,49.539155498099795,0.24844605909959272,270.37936710335214,8.550549870849778,0.06203693170422875,263.7096261276421,8.339230595228761,0.00022611843685416133
50,3,2,8.0,4.0,0,1,6.32905375236882,0.5699467603888249,3.9820994944818837,0.45307511881107193,91.26250375293259,3.2508733171954973,0.7542775716140375,81.90546617218912,3.4377107596232346,2.7321735895373114,198.08892311632061,6.6316314613554015,2.9371029688501116
50,3,2,9.0,16.0,0,1,17.3432760419263,1.5618043994215378,11.562860017356247,1.3155985136531874,1025.4568708343231,32.42982011075904,0.138084584792185,154.4475664942175,4.8966172212285,0.2789932884815131,262.81354274318676,8.311018603719912,0.04672894250879378
50,3,2,0.0,20.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,12.0,3.5,0,1,7.608347427610959,0.6851502827980436,4.387009018203878,0.49914489452167277,40.201309635328855,2.1722499084013616,0.9315350714064192,93.95183880337491,4.092300211328697,3.6105352758201157,187.6572541690502,6.488173571318463,3.9454385672973378
50,3,2,1.5,6.0,0,1,10.908556998680583,0.9823422213135493,5.482999029096061,0.6238443916308811,58.591383581969225,2.1701630409741566,1.18083898992608,115.97221495867791,5.379546799905585,5.078479241266475,192.42114602225206,6.710314691834883,5.618998387705964
50,3,2,5.0,4.5,0,1,6.614993434907499,0.5956963277184645,4.043674367610249,0.4600809816723766,78.56926291580857,2.9464964631992947,0.8049704510892431,84.70533166567438,3.5815208975379274,2.9364333948353245,195.361569311928,6.578046333823997,3.1685630215948386
50,3,2,6.0,8.0,0,1,7.550782518756462,0.6799664220508632,5.735516971536835,0.652575365563557,358.7424324892755,11.35479239071343,0.22456412256074798,36.71590711273133,1.4736825217616425,0.8129628397947318,245.23427298980414,7.78080801590298,0.7299412012678989
50,3,2,20.0,3.5,0,1,5.788429157163069,0.5212621941519349,3.9965469197914594,0.4547189172514978,141.7706568999099,4.640868027803483,0.5881543534498279,72.3563994761454,2.981067089406727,2.0784067884743904,209.3663159818891,6.884985424715605,2.2023004666451413
50,3,2,7.0,1.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,1.5,1.5,0,1,19.763222011113445,1.7797264489756266,9.194242308772553,1.0461020454655694,112.9612047516782,4.0002508056325725,1.4258662670669782,216.35831814471584,9.671115080179238,9.122537528091005,246.84816241587032,9.077956335463233,10.071211364662904
50,3,2,10.0,8.0,0,1,12.004501741088058,1.0810347241646305,8.397398709408858,0.9554388139325958,651.0509066100647,20.58840179082205,0.046873710016713144,45.52678293804627,1.4903078130405678,0.25609444425429695,261.1502486973212,8.259090454780644,0.12245194856764763
50,3,2,0.0,1.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,12.0,1.0,0,1,19.763222334332117,1.779726478082258,9.194242458454992,1.0461020624961306,112.96120618620505,4.0002508634076515,1.4258662752010098,216.358322627188,9.671115256932975,9.122537687391521,246.8481647132931,9.077956452488458,10.071211532400266
50,3,2,12.0,9.0,0,1,15.101620487242032,1.3599378374853675,10.150731616885691,1.1549294385318156,854.23927820571,27.013543090787763,0.03196514896075309,107.46772175119955,3.406151343541261,0.14818488702127242,263.19146658683485,8.322895177408363,0.03220189303657506
50,3,2,2.0,20.0,0,1,8.795962508093806,0.7920979236609091,5.00354210131902,0.5692927650785068,236.10806459202504,7.623826609636801,0.9525989571468363,79.92669963234687,3.3851072409014544,3.169252449854909,206.51944237972927,6.883542690749544,2.9210128727199525
50,3,2,10.0,2.5,0,1,19.21200546468807,1.7300880516417005,8.933143516574104,1.0163947600346885,110.37757914557619,3.8946466362373027,1.4191617515144093,208.66311651634572,9.363016894840714,8.84635041061917,242.83164144904637,8.876665900474215,9.779308913976699
50,3,2,0.5,4.0,0,1,18.288432973973716,1.6469180913818642,8.496632321800805,0.9667294109623376,105.88557461822055,3.708185375364691,1.4133915896160194,195.79881848937714,8.849488254693243,8.384613158351366,236.0663675419854,8.547449479623916,9.287296920202392
50,3,2,2.0,2.5,0,1,19.65197634158496,1.7697085045188718,9.141210788022068,1.040068227727451,112.4429318006053,3.9791473265978192,1.424634023534302,214.79645242499487,9.608499524851283,9.066405043272491,246.0322312400859,9.036895164872956,10.012131950826419
50,3,2,18.0,3.5,0,1,5.973402427307103,0.5379194892551185,3.9425981784690576,0.4485807400366326,116.19022584412369,3.9096344829393446,0.6641570494733097,76.91398920848121,3.1927835522750745,2.377863757866881,203.52907508016222,6.753160803544037,2.539063485845791
50,3,2,20.0,18.0,0,1,30.954942745335153,2.78756825680649,19.88683003704648,2.262682761768302,1851.1250148182444,58.53821288151891,0.20308969710150127,300.59789226182045,9.50658176284344,0.08649755745952037,263.7111734996192,8.33927952695734,3.1230454807129604e-05
50,3,2,12.0,5.0,0,1,9.161680693163616,0.8250317401445825,6.772340651447185,0.7705430388003695,467.6385265371581,14.78976687140931,0.10259346659214996,18.801440448947517,0.6980681900244587,0.44909542903801536,255.03933175541118,8.071346524106607,0.35672881650749966
50,3,2,1.0,2.5,0,1,19.707537956760067,1.7747119637736097,9.167672702543697,1.043079010125648,112.70269552460768,3.9897024953875313,1.4252539248845477,215.5734628343398,9.639738938749435,9.094380873991911,246.4382087579866,9.057375080308349,10.041628781761505
50,3,2,7.0,9.0,0,1,9.282246336931687,0.835888971062251,6.853696000225192,0.7797994836392264,482.35085619511773,15.25624591557959,0.14233868625173662,20.17457548603271,0.7351318089117902,0.5198872462473801,253.9981746035396,8.03997612649101,0.40118462466440674
50,3,2,7.0,18.0,0,1,15.052666976636003,1.3555294541991418,10.268325220497317,1.168308997732079,880.5722134892799,27.85023822673268,0.18880439499750734,117.84869336288233,3.7754385957853147,0.45495067200976896,260.6646548084492,8.244064768559962,0.1485046103969705
50,3,2,14.0,1.5,0,1,19.763219317624763,1.7797262064203871,9.194241061419023,1.0461019035442414,112.96119279728643,4.000250324173563,1.4258661992833779,216.3582807907846,9.671113607231613,9.12253620058685,246.84814327068304,9.077955360253165,10.071209966851711
50,3,2,7.0,4.5,0,1,5.764978443866561,0.5191504000994432,4.049383863152797,0.46073059637308306,155.19432894869072,5.04358238469256,0.5648023578437129,70.32305304077332,2.8894032874761817,1.9604119450614972,212.4771790273836,6.947914663290919,2.061801054563788
50,3,2,1.0,5.0,0,1,14.618900407216405,1.3164677143753738,6.89627219363546,0.7846437156617089,85.81779678096223,2.9287159957058915,1.330691926342504,150.0957612368757,6.990782454431038,6.6744959798716605,211.6580627803899,7.440566216228059,7.415112416586332
50,3,2,10.0,9.0,0,1,12.90704879904241,1.1623112928123558,8.915079526023147,1.0143394762135742,712.2043341963837,22.52216554107085,0.045426923009524334,64.6359751312393,2.073888144992369,0.23240638513393086,261.8468145713434,8.280790420293378,0.09299030142352283
50,3,2,18.0,18.0,0,1,29.185041782104783,2.6281843489316903,18.72479686324564,2.130469008944749,1754.789482673481,55.49212077240651,0.23259438228901086,291.46079873148585,9.217564062590073,0.08456466951318042,263.71155168156713,8.339291486187228,8.842496616523476e-05
50,3,2,16.0,7.0,0,1,16.54633314149347,1.490037743284898,11.01064720284975,1.2527688714284693,950.4183975584267,30.054994803460847,0.09384296644749357,136.4923964724298,4.318602641244304,0.09708239602879176,263.621437436586,8.336443705742543,0.010130216269803483
50,3,2,18.0,10.0,0,1,21.74154011848938,1.957878830110872,14.09965076082489,1.6042293650642536,1303.7512833478775,41.22851119760176,0.10211937691795114,224.49437748126675,7.0993444823709835,0.05532268619785535,263.7165288393917,8.339448884833551,0.0009811378733721732
50,3,2,16.0,18.0,0,1,27.286753766942116,2.457238873216311,17.478500755549604,1.9886679922070627,1642.9042192361335,51.95438058658224,0.260795586803126,277.98521891939555,8.791351028994482,0.08858270360244136,263.71007166317264,8.339244684127982,0.00021858053443257752
50,3,2,20.0,16.0,0,1,29.688492268472412,2.673521295803727,19.06610296192797,2.169302117315277,1785.199807732376,56.45361374434031,0.21869816534157938,295.25939340869803,9.337709323559325,0.08389889559917163,263.7115615101449,8.339291796985862,6.192116468217712e-05
50,3,2,16.0,1.5,0,1,19.763218886666607,1.779726167611552,9.194240861842474,1.0461018808368308,112.9611908845836,4.000250247140121,1.4258661884379995,216.35827481415603,9.67111337156002,9.122535988186204,246.84814020745333,9.077955204219577,10.071209743201937
50,3,2,1.0,7.0,0,1,12.687526313704675,1.1425427564329773,6.140811091182364,0.6986888998100736,72.24156262309256,2.4971697659046295,1.264517597126393,129.9241775357598,6.124588646205116,5.837260495470103,200.88181418092807,7.007823634983311,6.474523514225438
50,3,2,14.0,5.0,0,1,10.578270030713455,0.9525990725338355,7.599670904992957,0.86467497936104,559.3583531766803,17.688977999445893,0.058312608124960974,19.192329290377756,0.715157529346218,0.31185278594072663,259.1411081138292,8.196850688017836,0.20202285046881824
50,3,2,5.0,8.0,0,1,6.495360284837652,0.5849230701375979,5.0212260577408685,0.5713048093953255,281.71635138606814,8.936753525486395,0.3344237244740833,49.71945147073717,2.0180944535116896,1.160894023284188,235.39998946964613,7.5052199562567985,1.1118561567984937
50,3,2,1.0,10.0,0,1,11.665125070508521,1.0504730254468786,5.862491183514921,0.6670222311573557,57.02767524055502,2.131649566721849,1.2212073919946482,123.1394396420626,5.760680470005726,5.481034754807406,197.02097411154307,6.863026870289143,6.002952983031621
50,3,2,7.0,3.5,0,1,11.196827150446756,1.0083016530934472,5.600702125288948,0.6372364086726255,61.179353125641256,2.200055897613963,1.1792225843655915,118.17316737776612,5.5113467305005495,5.214579287644362,193.90338567737666,6.756431758667896,5.776685914623757
