,L1,L2,cfl,convolutionmagnitude,convolutiontoscattering,convolutionwidth,dim1flag,nx,ny,periodicXflag,periodicYflag,quadratureorder,quadraturetype,rotationmagnitude,testcaseid,whichrank
322,95.9865496919155,44.70624938849321,0.95,0.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0
323,318.0913339301429,147.84952377606075,0.95,4.0,0.0,20.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
324,13.087695746518499,10.675188445667317,0.95,14.0,0.0,12.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
325,350.06676634274396,151.76682774179437,0.95,8.0,0.0,7.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
326,86.23304233686753,39.199153896692984,0.95,0.0,0.0,2.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
327,86.23304233686753,39.199153896692984,0.95,0.0,0.0,7.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
328,351.9914470812603,167.57068006832486,0.95,5.0,0.0,18.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
329,10.629344764483784,8.32543649571501,0.95,12.0,0.0,10.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
330,5.510662742903337,3.2660949473434413,0.95,4.0,0.0,10.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
331,28.61973769494288,12.539994878986866,0.95,1.0,0.0,3.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
332,128.84747791154837,56.88456743871114,0.95,3.0,0.0,6.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
333,122.76468742518294,56.30542159433062,0.95,1.5,0.0,18.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
334,25.881903702200585,11.168330614259553,0.95,3.0,0.0,3.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
335,79.22762373924968,36.64749336528176,0.95,0.5,0.0,3.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
336,85.73988736687889,39.01027647320899,0.95,6.0,0.0,2.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
337,476.19735936223293,272.1580589272685,0.95,16.0,0.0,10.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
338,328.34758215376223,161.68208705177045,0.95,0.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,4.0,2.0,8.0,2.0,0.0
339,85.82109222099093,39.04129797769209,0.95,5.0,0.0,2.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
340,180.196823521313,79.17158655710524,0.95,8.0,0.0,4.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
341,97.67739575552515,44.073589344001846,0.95,4.0,0.0,4.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
342,23.111522546489258,9.912203685576998,0.95,1.5,0.0,4.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
343,14.833823141009649,6.258405552100097,0.95,3.0,0.0,5.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
344,10.069910286586515,7.497370653145048,0.95,12.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
345,9.50490655167948,7.318346722708212,0.95,6.0,0.0,18.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
346,12.805382598554388,10.448660464926968,0.95,9.0,0.0,18.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
347,4.853787923531366,1.5190588547310637,0.95,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0
348,16.55259615629021,7.174942483169451,0.95,1.5,0.0,7.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
349,108.73440803080098,45.43765655826734,0.95,0.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,10.0,2.0,8.0,2.0,0.0
350,71.42109565002198,28.527133284954942,0.95,0.5,0.0,14.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
351,86.4055464415193,37.87189411684396,0.95,1.5,0.0,7.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
352,75.09984595004379,35.46569721027037,0.95,9.0,0.0,2.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
353,25.24473666821218,10.915992376041723,0.95,1.0,0.0,4.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
354,596.1414617542526,438.156006955635,0.95,20.0,0.0,20.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
355,11.339131638831901,9.226195558327587,0.95,7.0,0.0,20.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
356,13.160432440322932,10.821224721837316,0.95,20.0,0.0,7.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
357,70.95004855760352,29.636256262047258,0.95,1.0,0.0,4.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
358,72.67513835704933,34.65641954688012,0.95,16.0,0.0,2.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
359,102.58316068917689,45.03121354636055,0.95,1.5,0.0,12.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
360,269.55911828123647,107.75500092802552,0.95,4.0,0.0,12.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
361,104.36138581176971,46.04635069509207,0.95,2.0,0.0,7.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
362,9.305225698388178,4.187385405474908,0.95,3.0,0.0,7.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
363,72.13494406798114,28.743572054628505,0.95,2.0,0.0,4.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
