,L1,L2,cfl,convolutionmagnitude,convolutiontoscattering,convolutionwidth,dim1flag,nx,ny,periodicXflag,periodicYflag,quadratureorder,quadraturetype,rotationmagnitude,testcaseid,whichrank
89,7.012165017871989,4.5522053318419164,0.95,6.0,0.0,10.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
90,7.9190546302475955,5.2851924878669045,0.95,8.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
91,65.89466116270457,42.355304095274825,0.95,9.0,0.0,9.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
92,9.026845493762702,6.402770392595235,0.95,10.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
93,30.106443625582948,13.321938668211482,0.95,1.0,0.0,2.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
94,64.71666991348472,41.81873626997741,0.95,1.5,0.0,5.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
95,11.56604021319249,9.42965835248174,0.95,8.0,0.0,18.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
96,21.075846118848236,16.602213112787997,0.95,14.0,0.0,20.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
97,5.814483527732972,3.6094923089802298,0.95,4.0,0.0,12.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
98,6.276977456289231,4.054350567609166,0.95,3.0,0.0,18.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
99,8.964468159861818,6.543384566543306,0.95,8.0,0.0,12.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
100,26.35129679909556,11.388551990214818,0.95,9.0,0.0,3.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
101,64.96368302805818,41.93411117339678,0.95,18.0,0.0,3.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
102,12.720900700149746,10.365918846923213,0.95,8.0,0.0,20.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
103,11.270779709692508,8.934469458113886,0.95,16.0,0.0,7.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
104,64.5969259904048,41.78873794760477,0.95,0.5,0.0,3.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
105,6.580252479257606,3.2154984648332725,0.95,4.0,0.0,7.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
106,64.87445521300361,41.930915896954986,0.95,1.0,0.0,20.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
107,7.916077453147716,4.344586079761629,0.95,2.0,0.0,20.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
108,6.279850571813321,3.255313283228946,0.95,5.0,0.0,6.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
109,18.65395601713471,14.966722610212676,0.95,18.0,0.0,14.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
110,27.41329161111533,18.68414470853132,0.95,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0
111,64.61943049258235,41.800782746154056,0.95,5.0,0.0,3.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
112,67.87260823657235,43.11024509023951,0.95,20.0,0.0,10.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
113,13.180316648991981,5.569896488667262,0.95,8.0,0.0,4.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
114,64.90073808464965,41.94676370423003,0.95,2.0,0.0,12.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
115,66.51690410384565,42.61145292125864,0.95,6.0,0.0,20.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
116,65.84796987662995,42.24344474248155,0.95,16.0,0.0,5.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
117,65.66553301862167,42.17651939546141,0.95,18.0,0.0,4.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
118,64.85901281570828,41.92348284426966,0.95,2.0,0.0,10.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
119,64.58421479968352,41.78505192222073,0.95,20.0,0.0,2.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
120,8.265923602269455,5.50304752233718,0.95,14.0,0.0,5.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
121,28.519416465847204,12.501266081894478,0.95,0.5,0.0,4.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
122,29.35331241946803,12.922472401716162,0.95,0.5,0.0,3.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
123,10.859974212258965,4.744629916105054,0.95,10.0,0.0,4.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
124,66.53651345170402,42.61492918169539,0.95,9.0,0.0,14.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
125,30.108214732374094,13.322938113130391,0.95,0.0,0.0,3.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
126,64.97587862645206,41.921184241913025,0.95,10.0,0.0,4.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
127,64.70621610190784,41.912618121369505,0.95,0.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,12.0,2.0,8.0,2.0,0.0
128,64.77454395627593,41.870362656695804,0.95,1.5,0.0,8.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
129,64.58548515408212,41.78577465297987,0.95,2.0,0.0,2.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
130,64.6751237999152,41.885191528261885,0.95,0.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,12.0,2.0,4.0,2.0,0.0
131,66.10017299401075,42.36062542354626,0.95,14.0,0.0,6.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
132,65.27331534998243,42.075411849891694,0.95,6.0,0.0,7.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
133,30.07637610873512,13.304980108828074,0.95,18.0,0.0,2.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
134,6.710060789980275,4.3428086570021,0.95,5.0,0.0,12.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
135,64.70818277440499,41.84241094735536,0.95,18.0,0.0,3.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
136,7.59536855641652,3.6242421820894934,0.95,3.0,0.0,9.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
137,66.83410370872156,42.72916506172043,0.95,12.0,0.0,12.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
138,28.349659328507162,12.392029322694645,0.95,4.0,0.0,3.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
139,8.4239147565727,2.923003916748668,0.95,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0
140,11.805501969402458,5.04199778750072,0.95,4.0,0.0,5.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
141,64.70223620277928,41.82112670240102,0.95,1.0,0.0,6.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
142,10.934636877762848,8.56962769950027,0.95,14.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
143,64.64972981864123,41.80357914536124,0.95,0.5,0.0,6.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
144,2.6242045276738217,1.7751431518523524,0.95,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,6.0,2.0,10.0,1.0,0.0
145,64.81486600768025,41.85349471119667,0.95,3.0,0.0,5.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
146,27.570387169868862,18.78569777507942,0.95,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,10.0,2.0,8.0,2.0,0.0
147,8.481837677033708,5.84693010524596,0.95,9.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
148,67.97705271518292,43.15503612362261,0.95,18.0,0.0,12.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
149,64.58509271011613,41.78552261277668,0.95,1.5,0.0,2.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
150,64.96758932372774,41.929790557515396,0.95,4.0,0.0,6.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
151,14.938014902578999,6.5760082974519785,0.95,1.5,0.0,9.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
152,17.16033652187104,7.15484437565016,0.95,12.0,0.0,3.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
153,30.108214732374094,13.322938113130391,0.95,0.0,0.0,2.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
154,65.47221723856632,42.19576309658285,0.95,6.0,0.0,10.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
155,65.37837445244487,42.159016132294866,0.95,4.0,0.0,14.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
156,11.19349590590753,8.717142508967962,0.95,18.0,0.0,6.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
157,64.5839301811303,41.784766447841534,0.95,0.0,0.0,9.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
158,64.65543717138488,41.81004197238252,0.95,0.5,0.0,7.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
159,64.58395158425682,41.78478785997586,0.95,1.5,0.0,2.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
160,6.404683053487244,3.2776745485545455,0.95,3.0,0.0,12.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
161,12.984923722707453,10.64500566774926,0.95,18.0,0.0,8.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
162,67.22632266555978,42.87622730927825,0.95,14.0,0.0,12.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
163,11.334055811284086,5.115778183243214,0.95,2.0,0.0,10.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
164,64.60522500163914,41.79437983898136,0.95,3.0,0.0,3.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
165,64.79981857831255,41.86593580976973,0.95,10.0,0.0,3.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
166,29.580664777404415,22.030479473070745,0.95,20.0,0.0,20.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
167,21.44339429437533,9.031538244508237,0.95,7.0,0.0,3.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
168,64.63999099069551,41.81038631616757,0.95,8.0,0.0,3.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
169,30.09228438833378,13.313950612880653,0.95,9.0,0.0,2.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
170,65.85866941131563,42.27135603275967,0.95,12.0,0.0,6.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
171,19.010942609392636,15.189666240459877,0.95,14.0,0.0,18.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
172,67.54749947361512,42.989681711093795,0.95,18.0,0.0,10.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
173,14.414285114178965,6.085792071609519,0.95,16.0,0.0,3.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
174,27.21298955574631,11.824202593122102,0.95,2.0,0.0,3.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
175,7.4463570699296,5.128852658067207,0.95,4.0,0.0,18.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
176,64.59486442549117,41.79181929925858,0.95,14.0,0.0,2.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
177,27.644505826924384,18.816962156527214,0.95,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,8.0,2.0,10.0,2.0,0.0
